Date;counter;BTC;BTC1;ETH;ETH1;BNB;BNB1;XRP;XRP1;SOL;SOL1;LUNA;LUNA1;DOT;DOT1;SPY;SPY1;IPO;IPO1;GLD;GLD1;DBTC;DETH;DBNB;DXRP;DSOL;DLUNA;DDOT;DSPY;DIPO;DGLD
2019-08-09;400;11862.94;0.781994845;210.49;0.183269048;29.96;1.640744797;0.3;0.12195122;0;0;1.22;0.945736434;0;0;291.62;1.064617407;31.3;1.101337087;141.26;1.127284335;-0.008646764;-0.047310894;-0.028261193;-0.033536912;0;0.014413778;0;-0.006811525;-0.024618292;-0.003316172
2019-08-12;401;11382.62;0.750332562;211.29;0.183965591;30.17;1.652245345;0.3;0.12195122;0;0;1.28;0.992248062;0;0;288.07;1.051657418;30.83;1.084799437;142.63;1.138217221;-0.040489158;0.003796704;0.006855771;0.010018733;0;0.053581585;0;-0.012173335;-0.015015943;0.0096985
2019-08-13;402;10895.83;0.718243782;208.71;0.181719241;29.47;1.613910186;0.3;0.12195122;0;0;1.39;1.07751938;0;0;292.55;1.068012558;31.16;1.096410978;141.78;1.131434044;-0.042765751;-0.012206207;-0.023224276;-0.012263504;0;0.080209213;0;0.015551709;0.01070386;-0.005959517
2019-08-14;403;10051.7;0.662599456;186.61;0.162477254;27.11;1.484665936;0.26;0.105691057;0;0;1.3;1.007751938;0;0;283.9;1.036433995;30.02;1.056298381;142.75;1.139174846;-0.077472388;-0.105895281;-0.080115208;-0.112244176;0;-0.059262384;0;-0.029567576;-0.036585366;0.006841593
2019-08-15;404;10311.55;0.679728545;188.5;0.164122835;28.04;1.535596933;0.26;0.105691057;0;0;1.32;1.023255814;0;0;284.65;1.039172021;30.04;1.057002111;143.7;1.146756045;0.025850522;0.010151337;0.034600476;0.005844089;0;0.012428179;0;0.002641775;0.000666256;0.00665497
2019-08-16;405;10374.34;0.683867608;185.44;0.16145856;27.64;1.513691128;0.26;0.105691057;0;0;1.3;1.007751938;0;0;288.85;1.054504965;30.7;1.080225194;142.78;1.139414253;0.006089579;-0.016243754;-0.014223501;-0.010989799;0;-0.019168344;0;0.014755005;0.021970705;-0.006402213
2019-08-19;406;10916.05;0.719576667;203.09;0.17682603;28.81;1.577765608;0.28;0.113821138;0;0;1.31;1.015503876;0;0;292.33;1.067209404;30.77;1.082688248;141.11;1.126087303;0.052216806;0.095188996;0.04212158;0.081524291;0;0.013851061;0;0.01204771;0.002280098;-0.011696302
2019-08-20;407;10763.23;0.709502904;196.57;0.171149208;28.17;1.54271632;0.28;0.113821138;0;0;1.26;0.976744186;0;0;290.09;1.059031834;30.47;1.072132301;142.21;1.134865533;-0.013999683;-0.032135791;-0.02226783;-0.026548735;0;-0.040547661;0;-0.007662543;-0.009749789;0.007795379
2019-08-21;408;10138.05;0.668291574;186.89;0.162721043;26.99;1.478094195;0.27;0.109756098;0;0;1.3;1.007751938;0;0;292.45;1.067647488;30.9;1.087262491;141.76;1.131274439;-0.058085024;-0.04921406;-0.041671267;-0.034607659;0;0.028417284;0;0.008135462;0.014112275;-0.003164419
2019-08-22;409;10131.06;0.667830799;191.33;0.166586855;27.09;1.483570646;0.27;0.109756098;0;0;1.22;0.945736434;0;0;292.36;1.067318925;30.88;1.086558761;141.4;1.128401564;-0.00068989;0.023763953;0.003536971;0.017588006;0;-0.056868465;0;-0.000307837;-0.000647282;-0.002539511
2019-08-23;410;10407.96;0.68608381;194.71;0.169529747;27.17;1.487951807;0.28;0.113821138;0;0;1.18;0.914728682;0;0;284.85;1.039902161;30.1;1.0591133;144.17;1.150506743;0.027332707;0.017630479;0.003002637;0.020672168;0;-0.031320853;0;-0.025687438;-0.025259036;0.019589845
2019-08-26;411;10370.82;0.683635573;188.93;0.164497227;26.11;1.429901424;0.27;0.109756098;0;0;1.17;0.906976744;0;0;288;1.051401869;30.43;1.070724842;144.19;1.150666347;-0.003568856;-0.029669444;-0.039093827;-0.020817588;0;-0.008819321;0;0.011058431;0.010963455;0.000138753
2019-08-27;412;10185.5;0.671419437;187.52;0.163269571;25.69;1.406900329;0.27;0.109756098;0;0;1.16;0.899224806;0;0;286.87;1.047276577;30.21;1.062983814;145.57;1.161679036;-0.017869398;-0.007477498;-0.016062;-0.004320723;0;-0.012575878;0;-0.003923628;-0.00722974;0.00957074
2019-08-28;413;9754.42;0.643003013;173.89;0.151402227;23.7;1.297918949;0.26;0.105691057;0;0;1.12;0.868217054;0;0;288.89;1.054650993;30.13;1.060168895;145.16;1.15840715;-0.04232263;-0.072669243;-0.077313702;-0.045130518;0;-0.032938344;0;0.007041587;-0.00264813;-0.002816535
2019-08-29;414;9510.2;0.626904239;169.52;0.147597364;21.89;1.198795181;0.26;0.105691057;0;0;1.15;0.891472868;0;0;292.58;1.068122079;30.78;1.083040113;144.12;1.150107733;-0.02503712;-0.025149409;-0.076499688;-0.001573121;0;0.023769427;0;0.01277293;0.02157325;-0.00716457
2019-08-30;415;9598.17;0.632703146;168.83;0.146996596;22.22;1.21686747;0.26;0.105691057;0;0;1.17;0.906976744;0;0;292.45;1.067647488;30.62;1.077410274;143.75;1.147155055;0.00925045;-0.004022435;0.015041431;-0.003217335;0;0.018457934;0;-0.000444237;-0.00519818;-0.00256727
2019-09-03;416;10623.54;0.700294659;179.5;0.156286732;22.51;1.232749179;0.26;0.105691057;0;0;1.23;0.953488372;0;0;290.74;1.06140479;30.24;1.064039409;145.75;1.163115474;0.106829302;0.063165033;0.01330775;0.027012154;0;0.055013896;0;-0.005847228;-0.012410222;0.013913043
2019-09-04;417;10594.49;0.698379707;175.99;0.153230651;21.8;1.193866375;0.26;0.105691057;0;0;1.18;0.914728682;0;0;294.04;1.073452103;30.81;1.084095707;146.66;1.170377464;-0.002734199;-0.019534558;-0.031900763;-0.012290082;0;-0.044329168;0;0.011350413;0.018849173;0.006243595
2019-09-05;418;10575.53;0.69712988;174.22;0.151689551;22.76;1.246440307;0.26;0.105691057;0;0;1.16;0.899224806;0;0;297.82;1.087251752;30.95;1.089021816;143.14;1.142287128;-0.001789605;-0.01008993;0.044263916;-0.013693465;0;-0.014564199;0;0.012855387;0.004544044;-0.024001124
2019-09-06;419;10353.3;0.682480669;169.96;0.147980462;22.15;1.213033954;0.25;0.101626016;0;0;1.13;0.875968992;0;0;298.05;1.088091414;30.98;1.09007741;141.92;1.132551273;-0.021013642;-0.024457732;-0.026710046;-0.015627316;0;-0.023780993;0;0.000772215;0.000969273;-0.008523131
2019-09-09;420;10334.97;0.681272371;181.15;0.157723351;22.29;1.220700986;0.26;0.105691057;0;0;1.11;0.860465116;0;0;298.2;1.088639019;30.44;1.071076707;141.39;1.128321762;-0.001770268;0.065859819;0.00605968;0.028620116;0;-0.016629956;0;0.000503352;-0.017430568;-0.003734491
2019-09-10;421;10115.98;0.666836738;179.79;0.156539228;21.91;1.199890471;0.26;0.105691057;0;0;1.09;0.84496124;0;0;298.13;1.08838347;30.19;1.062280084;140.18;1.118665709;-0.021190088;-0.007520254;-0.016881564;-0.003432706;0;-0.020421752;0;-0.000234765;-0.008212878;-0.008557932
2019-09-11;422;10178.37;0.670949433;178.73;0.15561631;20.9;1.144578313;0.26;0.105691057;0;0;1.06;0.821705426;0;0;300.25;1.096122956;30.61;1.07705841;141.03;1.125448887;0.006168113;-0.005905182;-0.046178465;-0.010495958;0;-0.025492079;0;0.007110975;0.013911891;0.006063676
2019-09-12;423;10410.13;0.686226854;181.02;0.157610163;20.92;1.145673604;0.25;0.101626016;0;0;1.06;0.821705426;0;0;301.29;1.099919685;30.62;1.077410274;141.32;1.127763147;0.022769347;0.012816325;0.001098409;-0.004473425;0;0.001053802;0;0.00346381;0.000326691;0.002056357
2019-09-13;424;10360.55;0.682958583;181.11;0.157688524;20.89;1.144030668;0.26;0.105691057;0;0;1.06;0.821705426;0;0;301.09;1.099189544;30.41;1.070021112;140.15;1.118426303;-0.004762678;0.000517236;-0.001663825;0.002904113;0;-0.007116241;0;-0.000663855;-0.006858295;-0.008279175
2019-09-16;425;10276.79;0.677437196;197.11;0.171619374;20.4;1.117196057;0.26;0.105691057;0;0;1.01;0.782945736;0;0;300.16;1.095794393;30.54;1.074595355;141.32;1.127763147;-0.008083833;0.088363272;-0.023408967;0.021134725;0;-0.041100529;0;-0.003088751;0.004274942;0.008348291
2019-09-17;426;10241.27;0.675095748;208.61;0.181632173;21.01;1.15060241;0.29;0.117886179;0;0;1.05;0.813953488;0;0;300.92;1.098568925;30.91;1.087614356;141.6;1.129997606;-0.003456475;0.058319669;0.029749964;0.092204697;0;0.03176197;0;0.002532013;0.012115226;0.001981312
2019-09-18;427;10198.25;0.672259906;211.39;0.184052659;22.26;1.21905805;0.31;0.12601626;0;0;1.04;0.80620155;0;0;301.1;1.099226051;30.42;1.070372977;140.71;1.12289522;-0.004201081;0.013346933;0.059512267;0.100918204;0;-0.002940569;0;0.000598142;-0.015852475;-0.006285303
2019-09-19;428;10266.42;0.676753614;221.28;0.192663666;21.61;1.183461117;0.3;0.12195122;0;0;1;0.775193798;0;0;301.08;1.099153037;30.4;1.069669247;141.28;1.127443939;0.006684187;0.046774564;-0.028794887;-0.036124496;0;-0.044910737;0;-6.65E-05;-0.000657462;0.004050828
2019-09-20;429;10181.64;0.671164989;218.05;0.189851375;21.37;1.170317634;0.29;0.117886179;0;0;0.99;0.76744186;0;0;298.28;1.088931075;30.01;1.055946517;142.95;1.140770888;-0.008257355;-0.014600468;-0.011248415;-0.026355554;0;-0.008862217;0;-0.009299814;-0.012828947;0.011820484
2019-09-23;430;9729.32;0.641348442;201.92;0.175807336;19.49;1.06736035;0.27;0.109756098;0;0;0.96;0.744186047;0;0;298.21;1.088675526;29.7;1.045038705;143.75;1.147155055;-0.044424799;-0.07396806;-0.088248207;-0.087598058;0;-0.027158616;0;-0.000234706;-0.010329857;0.005596383
2019-09-24;431;8620.57;0.568260592;168.11;0.146369707;16.07;0.880065717;0.24;0.097560976;0;0;0.83;0.643410853;0;0;295.87;1.080132886;28.73;1.010907811;144.51;1.153220014;-0.113960414;-0.167444323;-0.175401762;-0.124496138;0;-0.140304447;0;-0.007846806;-0.032659965;0.005286922
2019-09-25;432;8486.99;0.559455112;170.89;0.148790193;16.26;0.890470975;0.25;0.101626016;0;0;0.84;0.651162791;0;0;297.62;1.086521612;28.94;1.018296974;141.83;1.131833054;-0.015494718;0.01654842;0.011867481;0.047677553;0;0.020320078;0;0.00591476;0.007309467;-0.018545382
2019-09-26;433;8118.97;0.535195549;166.73;0.145168171;15.46;0.846659365;0.24;0.097560976;0;0;0.82;0.635658915;0;0;297;1.084258178;28.71;1.010204082;141.79;1.131513846;-0.04336346;-0.024375371;-0.049117153;-0.010781485;0;-0.027628028;0;-0.002083177;-0.007947546;-0.000282091
2019-09-27;434;8251.85;0.543954885;174.71;0.152116183;15.79;0.864731654;0.24;0.097560976;0;0;0.83;0.643410853;0;0;295.4;1.078417056;27.95;0.98346235;141.06;1.125688293;0.016366358;0.047885861;0.021375104;0.000972172;0;0.00951251;0;-0.005387226;-0.026471544;-0.005148424
2019-09-30;435;8293.87;0.546724807;179.87;0.156608883;15.86;0.86856517;0.26;0.105691057;0;0;1.03;0.798449612;0;0;296.77;1.083418516;28.17;0.991203378;138.87;1.108211635;0.005092492;0.029541409;0.004585864;0.048815471;0;0.239533028;0;0.004637762;0.007871163;-0.01552533
2019-10-01;436;8343.28;0.549981872;177.34;0.154406067;15.9;0.87075575;0.25;0.101626016;0;0;0.9;0.697674419;0;0;293.24;1.070531542;27.89;0.981351161;139.63;1.114276594;0.005957197;-0.01407546;0.002555433;-0.024881512;0;-0.120925033;0;-0.01189473;-0.009939688;0.005472817
2019-10-02;437;8393.04;0.553262009;180.71;0.157340252;15.95;0.873493976;0.25;0.101626016;0;0;0.83;0.643410853;0;0;288.06;1.051620911;27.6;0.97114708;141.26;1.127284335;0.005964758;0.019003485;0.002945129;0.015923707;0;-0.079488042;0;-0.017664685;-0.010397957;0.011673637
2019-10-03;438;8259.99;0.544491467;175.2;0.152542816;15.73;0.861445783;0.25;0.101626016;0;0;0.77;0.596899225;0;0;290.42;1.060236565;28.28;0.995073892;141.9;1.132391669;-0.015852393;-0.030497225;-0.013999206;-0.022398921;0;-0.077390345;0;0.00819279;0.024637717;0.004530646
2019-10-04;439;8205.94;0.540928537;176.99;0.15410133;15.76;0.863088719;0.25;0.101626016;0;0;0.71;0.550387597;0;0;294.35;1.07458382;28.49;1.002463054;141.9;1.132391669;-0.006543921;0.010192162;0.001802914;0.024509804;0;-0.072715679;0;0.013532101;0.007425707;0
2019-10-07;440;8245.62;0.543544209;181.19;0.157758178;16.13;0.883351588;0.28;0.113821138;0;0;0.71;0.550387597;0;0;293.08;1.06994743;28.58;1.005629838;140.69;1.122735616;0.00483596;0.02373839;0.024070407;0.08565184;0;-0.002037524;0;-0.004314656;0.003159003;-0.008527076
2019-10-08;441;8228.78;0.54243413;182.02;0.158480841;16.11;0.882256298;0.28;0.113821138;0;0;0.7;0.542635659;0;0;288.53;1.053336741;27.96;0.983814215;141.92;1.132551273;-0.002042277;0.004609735;-0.001621014;0.010062209;0;-0.009098623;0;-0.015524731;-0.021693527;0.008742597
2019-10-09;442;8595.74;0.566623819;193.29;0.168293384;17.81;0.975355969;0.28;0.113821138;0;0;0.69;0.534883721;0;0;291.27;1.063339661;28.24;0.993666432;142.05;1.1335887;0.044594325;0.061925071;0.10543629;0.011376899;0;-0.009777784;0;0.009496378;0.010014342;0.000916044
2019-10-10;443;8586.47;0.566012749;191.66;0.166874178;17.57;0.962212486;0.27;0.109756098;0;0;0.73;0.565891473;0;0;293.24;1.070531542;28.1;0.988740324;140.81;1.123693241;-0.001078046;-0.00845136;-0.013221292;-0.033924304;0;0.051463954;0;0.006763488;-0.004957507;-0.008729356
2019-10-11;444;8321.76;0.548563292;182.57;0.158959714;16.71;0.915115005;0.27;0.109756098;0;0;0.71;0.550387597;0;0;296.28;1.081629673;28.59;1.005981703;140.03;1.117468678;-0.030829513;-0.04742772;-0.049036165;-0.003579922;0;-0.023941524;0;0.010366966;0.017437722;-0.005539372
2019-10-14;445;8374.69;0.552052393;186.96;0.162781991;18.46;1.010952903;0.3;0.12195122;0;0;0.67;0.519379845;0;0;295.95;1.080424942;28.51;1.003166784;140.59;1.121937595;0.006360398;0.024052295;0.104727409;0.093781239;0;-0.058917307;0;-0.001113767;-0.002798181;0.003999122
2019-10-15;446;8205.37;0.540890963;181.41;0.157949727;18.54;1.015334064;0.29;0.117886179;0;0;0.6;0.465116279;0;0;298.88;1.091121495;28.8;1.013370866;139.61;1.11411699;-0.020217758;-0.029711238;0.004614161;-0.026375694;0;-0.11105615;0;0.009900297;0.010171834;-0.006970588
2019-10-16;447;8047.53;0.530486286;176.01;0.153248065;17.84;0.976998905;0.28;0.113821138;0;0;0.55;0.426356589;0;0;298.4;1.089369159;28.45;1.001055595;140.41;1.120501157;-0.019236464;-0.029726475;-0.037994941;-0.014069871;0;-0.074283828;0;-0.001606032;-0.012152709;0.00573027
2019-10-17;448;8103.91;0.534202807;178.03;0.155006835;18.57;1.016976999;0.3;0.12195122;0;0;0.56;0.434108527;0;0;299.28;1.092581776;28.56;1.004926108;140.61;1.122097199;0.007006411;0.011447116;0.040931444;0.062095981;0;0.015795105;0;0.002949078;0.003866362;0.001424379
2019-10-18;449;7973.21;0.525587175;173.62;0.151167144;18.25;0.999452355;0.3;0.12195122;0;0;0.53;0.410852713;0;0;297.97;1.087799357;27.93;0.982758621;140.46;1.120900168;-0.016128461;-0.024754557;-0.017020594;-0.024180077;0;-0.048270466;0;-0.004377165;-0.022058789;-0.001066738
2019-10-21;450;8243.72;0.543418962;174.92;0.152299026;18.31;1.002738226;0.29;0.117886179;0;0;0.5;0.387596899;0;0;299.99;1.095173773;28.42;1;139.79;1.115553427;0.033927774;0.007485555;0.002813491;-0.00686768;0;-0.065519276;0;0.006779169;0.01754386;-0.004770141
2019-10-22;451;8078.2;0.532508026;172.3;0.150017849;18.2;0.996714129;0.29;0.117886179;0;0;0.49;0.379844961;0;0;299.01;1.091596086;27.96;0.983814215;140.2;1.118825313;-0.020078019;-0.014978946;-0.006006266;-0.004682929;0;-0.010960359;0;-0.003266709;-0.01618582;0.002933
2019-10-23;452;7514.67;0.495360611;162.4;0.141398135;16.71;0.915115005;0.27;0.109756098;0;0;0.48;0.372093023;0;0;299.88;1.094772196;28.16;0.990851513;140.53;1.121458782;-0.06975948;-0.057446446;-0.081581692;-0.059888823;0;-0.029261759;0;0.002909585;0.007153112;0.002353795
2019-10-24;453;7493.49;0.493964443;162.17;0.141197879;16.89;0.924972618;0.28;0.113821138;0;0;0.47;0.364341085;0;0;300.37;1.09656104;28.61;1.006685433;141.53;1.129438991;-0.0028189;-0.001442321;0.010795112;0.015860336;0;-0.011835431;0;0.001633954;0.015980149;0.007115918
2019-10-25;454;8660.7;0.570905927;181.52;0.158045502;18.62;1.019715225;0.3;0.12195122;0;0;0.5;0.387596899;0;0;301.6;1.101051402;29.04;1.021815623;141.86;1.13207246;0.155763418;0.119349036;0.102091439;0.070645012;0;0.058234052;0;0.004094986;0.015029709;0.002331675
2019-10-28;455;9256.15;0.610157481;182.66;0.159038075;19.76;1.082146769;0.3;0.12195122;0;0;0.46;0.356589147;0;0;303.3;1.107257593;29.85;1.050316678;140.64;1.122336605;0.068752899;0.006277996;0.061358962;-0.007237603;0;-0.082821657;0;0.005636545;0.027892527;-0.008600042
2019-10-29;456;9427.69;0.621465251;190.34;0.165724883;20.48;1.121577218;0.3;0.12195122;0;0;0.47;0.364341085;0;0;303.21;1.10692903;29.52;1.038705137;140.25;1.119224324;0.018532445;0.042043391;0.036378903;0.020097498;0;0.033170322;0;-0.000296726;-0.011055276;-0.00277303
2019-10-30;457;9205.73;0.606833838;184.69;0.160805551;20.09;1.100219058;0.3;0.12195122;0;0;0.46;0.356589147;0;0;304.14;1.110324182;30;1.055594652;141.02;1.125369085;-0.023543519;-0.029685455;-0.019053278;-0.017886712;0;-0.030418059;0;0.00306726;0.016260163;0.005490225
2019-10-31;458;9199.58;0.606428435;183.97;0.160178663;20;1.095290252;0.3;0.12195122;0;0;0.47;0.364341085;0;0;303.33;1.107367114;29.64;1.042927516;142.43;1.136621179;-0.00066715;-0.003926804;-0.004317081;-0.000664295;0;0.014795406;0;-0.002663339;-0.012000033;0.009998503
2019-11-01;459;9261.1;0.610483781;183.97;0.160178663;20.02;1.096385542;0.29;0.117886179;0;0;0.45;0.348837209;0;0;306.14;1.117625584;29.88;1.051372273;142.56;1.137658607;0.006687207;1.62E-05;0.001063438;-0.012538889;0;-0.031638578;0;0.009263931;0.008097166;0.000912764
2019-11-04;460;9412.61;0.62047119;186.36;0.162259584;20.74;1.135815991;0.3;0.12195122;0;0;0.45;0.348837209;0;0;307.37;1.122115946;30;1.055594652;142.15;1.134386721;0.016359584;0.012965708;0.035785527;0.024928069;0;0.004890451;0;0.004017704;0.004016098;-0.00287601
2019-11-05;461;9342.53;0.615851576;189.3;0.164819378;20.72;1.134720701;0.3;0.12195122;0;0;0.46;0.356589147;0;0;307.03;1.120874708;29.56;1.040112597;139.85;1.11603224;-0.007445857;0.015824485;-0.000641721;0.004394256;0;0.012512046;0;-0.001106146;-0.0146667;-0.016180008
2019-11-06;462;9360.88;0.617061193;191.59;0.166813231;20.82;1.140197152;0.31;0.12601626;0;0;0.46;0.356589147;0;0;307.1;1.121130257;29.33;1.032019704;140.45;1.120820365;0.001964408;0.012095206;0.004499419;0.029314036;0;-0.004763053;0;0.000228014;-0.007780751;0.004290247
2019-11-07;463;9267.56;0.610909618;187.98;0.163670083;20.65;1.130887185;0.29;0.117886179;0;0;0.45;0.348837209;0;0;308.18;1.125073014;29.1;1.023926812;138.27;1.10342351;-0.009968973;-0.018880017;-0.008213451;-0.056935818;0;-0.025385521;0;0.003516727;-0.0078418;-0.015521488
2019-11-08;464;8804.88;0.580410149;184.21;0.160387626;19.69;1.078313253;0.28;0.113821138;0;0;0.42;0.325581395;0;0;308.94;1.127847547;29.35;1.032723434;137.39;1.096400926;-0.049924747;-0.020029493;-0.046310164;-0.052928725;0;-0.056110128;0;0.002466121;0.008591065;-0.006364396
2019-11-11;465;8757.79;0.577306016;185.49;0.161502094;20.13;1.102409639;0.28;0.113821138;0;0;0.38;0.294573643;0;0;308.35;1.125693633;29.34;1.032371569;137.06;1.093767457;-0.005348485;0.006938585;0.022465751;-0.006741216;0;-0.094429004;0;-0.001909743;-0.000340716;-0.002401929
2019-11-12;466;8815.66;0.581120757;186.84;0.16267751;20.86;1.142387733;0.27;0.109756098;0;0;0.38;0.294573643;0;0;309;1.128066589;29.61;1.041871921;137.43;1.096720134;0.006608292;0.007298386;0.035975807;-0.009698785;0;0.004101626;0;0.002107975;0.009202488;0.002699511
2019-11-13;467;8808.26;0.580632956;188.26;0.163913873;21.25;1.163745893;0.27;0.109756098;0;0;0.38;0.294573643;0;0;309.1;1.128431659;29.78;1.047853624;137.98;1.101109249;-0.000839349;0.007574947;0.018841424;0.002268573;0;-0.014799502;0;0.000323644;0.005741303;0.004002059
2019-11-14;468;8708.09;0.574029835;186;0.16194614;21.26;1.164293538;0.27;0.109756098;0;0;0.37;0.286821705;0;0;309.55;1.130074474;29.87;1.051020408;138.56;1.10573777;-0.011372046;-0.012000022;0.000671469;-0.009687367;0;-0.015432467;0;0.001455781;0.003022162;0.004203522
2019-11-15;469;8491.99;0.559784708;180.52;0.157174823;20.32;1.112814896;0.26;0.105691057;0;0;0.38;0.294573643;0;0;311.79;1.138252044;30.42;1.070372977;138.21;1.102944697;-0.024816283;-0.029454117;-0.044603263;-0.032312466;0;0.013228353;0;0.007236379;0.018413089;-0.002525917
2019-11-18;470;8309.29;0.547741281;180.56;0.157209651;19.32;1.058050383;0.26;0.105691057;0;0;0.35;0.271317829;0;0;312.02;1.139091706;30.35;1.067909923;138.62;1.106216583;-0.021515099;0.000212839;-0.049189995;-0.022934868;0;-0.064439027;0;0.000737612;-0.002301118;0.002966413
2019-11-19;471;8206.15;0.54094238;177.46;0.154510548;18.7;1.024096386;0.26;0.105691057;0;0;0.32;0.248062016;0;0;311.93;1.138763143;30.35;1.067909923;138.69;1.106775198;-0.012412694;-0.017191276;-0.031763479;0.003313085;0;-0.081838775;0;-0.00028843;0;0.000505028
2019-11-20;472;8027.27;0.529150764;175.7;0.152978155;18.17;0.995071194;0.25;0.101626016;0;0;0.33;0.255813953;0;0;310.77;1.134528329;30.34;1.067558058;138.76;1.107333812;-0.021797986;-0.009902209;-0.02839205;-0.020023392;0;0.018717074;0;-0.003718796;-0.000329489;0.000504672
2019-11-21;473;7642.75;0.503803535;161.46;0.140579698;16.84;0.922234392;0.24;0.097560976;0;0;0.3;0.23255814;0;0;310.27;1.132702979;30.4;1.069669247;138;1.101268853;-0.047901486;-0.081023106;-0.073301558;-0.030227081;0;-0.101173893;0;-0.001608907;0.001977587;-0.005477047
2019-11-22;474;7296.58;0.480984305;150.27;0.130836809;15.58;0.853231106;0.23;0.093495935;0;0;0.25;0.19379845;0;0;310.96;1.135221963;30.8;1.083743842;137.74;1.099193999;-0.045294215;-0.069332102;-0.074732702;-0.049908519;0;-0.141566357;0;0.002223876;0.013157862;-0.001884022
2019-11-25;475;7146.13;0.47106677;146.48;0.127536939;15.27;0.836254107;0.22;0.089430894;0;0;0.24;0.186046512;0;0;313.37;1.144020152;31.21;1.098170303;137.08;1.093927061;-0.020618413;-0.025232496;-0.020173597;-0.056036269;0;-0.052521653;0;0.007750206;0.013311689;-0.004791658
2019-11-26;476;7218.37;0.475828768;148.97;0.129704927;15.53;0.850492881;0.22;0.089430894;0;0;0.23;0.178294574;0;0;314.08;1.14661215;31.44;1.106263195;137.74;1.099193999;0.010108586;0.01698935;0.01702265;0.016114572;0;-0.043082799;0;0.002265667;0.007369497;0.004814729
2019-11-27;477;7531.66;0.496480577;153.01;0.133222467;16.1;0.881708653;0.23;0.093495935;0;0;0.22;0.170542636;0;0;315.48;1.151723131;31.53;1.109429979;137.01;1.093368446;0.043402102;0.027157279;0.036776172;0.013216593;0;-0.051382388;0;0.00445754;0.002862595;-0.005299913
